GrLivArea,BedroomAbvGr,KitchenAbvGr,OverallCond,RoofSurface,GarageFinish,CentralAir,SalePrice,sin_MoSold,cos_MoSold
0.7736883320281911,0.375,0.3333333333333333,0.5,0.6610094776283888,2,1,239000,0.28173255684142967,-0.9594929736144974
-0.47611589663273296,0.375,0.3333333333333333,0.875,0.24663874807141287,1,1,158500,-0.7557495743542582,-0.6548607339452852
-0.18794048551292092,0.25,0.3333333333333333,0.5,0.13136433766806263,1,1,157000,0.28173255684142967,-0.9594929736144974
1.5599060297572436,0.5,0.3333333333333333,0.5,0.09499669385056206,3,1,267000,0.7557495743542583,-0.654860733945285
0.1331245105716523,0.375,0.3333333333333333,0.5,0.5532290059510689,2,1,205000,0.0,1.0
3.1902897415818323,0.375,0.3333333333333333,1.0,0.7319814855631475,1,1,295000,0.7557495743542583,-0.654860733945285
0.8519968676585747,0.375,0.3333333333333333,0.5,0.5715230328410844,3,1,305900,-0.2817325568414294,-0.9594929736144975
1.2325763508222396,0.5,0.3333333333333333,0.5,0.6499889795018735,2,1,225000,0.28173255684142967,-0.9594929736144974
-0.07830853563038372,0.375,0.3333333333333333,0.75,0.05929027992065242,0,1,89500,0.9096319953545183,0.41541501300188644
-0.9318715740015662,0.125,0.3333333333333333,0.5,0.14150319594445668,1,1,82500,0.9096319953545183,0.41541501300188644
0.7642913077525451,0.375,0.3333333333333333,0.5,0.940930130041878,3,1,360000,-0.5406408174555974,0.8412535328311812
-0.7580266249021144,0.25,0.3333333333333333,0.625,0.52523694070972,1,1,132000,0.7557495743542583,-0.654860733945285
-0.5293657008613939,0.375,0.3333333333333333,0.75,0.52523694070972,1,1,119900,0.7557495743542583,-0.654860733945285
0.9083790133124511,0.375,0.3333333333333333,0.5,0.40665638086841527,2,1,375000,0.28173255684142967,-0.9594929736144974
-0.037588097102584185,0.375,0.3333333333333333,0.5,0.632356182499449,3,1,188500,-0.2817325568414294,-0.9594929736144975
1.4048551292090838,0.5,0.3333333333333333,0.75,0.36455807802512674,2,1,260000,-0.7557495743542582,-0.6548607339452852
0.7877838684416602,0.375,0.3333333333333333,0.5,0.6502093894644038,2,1,270000,-1.133107779529596e-15,1.0
0.025058731401722788,0.375,0.3333333333333333,0.5,0.07009036808463742,1,1,187500,0.28173255684142967,-0.9594929736144974
1.7854346123727487,0.5,0.3333333333333333,0.5,0.20586290500330615,2,1,342643,-0.9898214418809327,-0.14231483827328523
1.5849647611589663,0.5,0.3333333333333333,0.5,0.32400264491955033,3,1,354000,0.28173255684142967,-0.9594929736144974
-0.45888801879404856,0.375,0.3333333333333333,0.875,0.5530085959885387,1,1,126175,-0.2817325568414294,-0.9594929736144975
-1.0227094753328112,0.25,0.3333333333333333,0.625,0.2415693189332158,1,0,87000,-1.133107779529596e-15,1.0
0.4119028974158183,0.125,0.3333333333333333,0.5,0.47476305929027995,3,1,324000,0.7557495743542583,-0.654860733945285
-0.11433046202036022,0.375,0.3333333333333333,0.5,0.7042098302843288,2,1,145250,0.9898214418809328,-0.142314838273285
1.0618637431480031,0.625,0.3333333333333333,0.625,0.9127176548379987,1,0,214500,-0.2817325568414294,-0.9594929736144975
-0.413469068128426,0.375,0.3333333333333333,0.5,0.9204320035265594,1,0,78000,-0.2817325568414294,-0.9594929736144975
-0.6264682850430697,0.375,0.3333333333333333,0.625,0.2305488208067005,2,1,139000,-0.7557495743542582,-0.6548607339452852
-0.1534847298355521,0.25,0.3333333333333333,0.5,0.7643817500551024,2,1,207000,-0.2817325568414294,-0.9594929736144975
0.2850430696945967,0.375,0.3333333333333333,0.5,0.04694732201895527,3,1,192000,-0.2817325568414294,-0.9594929736144975
0.5168363351605325,0.375,0.3333333333333333,0.625,0.3608111086621115,3,1,228950,-0.7557495743542582,-0.6548607339452852
0.7298355520751761,0.375,0.3333333333333333,0.5,0.6460216001763279,3,1,377426,-0.2817325568414294,-0.9594929736144975
0.25841816758026626,0.375,0.3333333333333333,0.75,0.47366100947762835,2,1,202500,0.7557495743542583,-0.654860733945285
-0.3774471417384495,0.375,0.3333333333333333,0.75,0.49900815516861363,1,1,155000,0.28173255684142967,-0.9594929736144974
-0.6515270164447925,0.25,0.6666666666666666,0.375,0.4181176989199912,1,0,87500,0.7557495743542583,-0.654860733945285
-0.5387627251370399,0.375,0.3333333333333333,0.25,0.5620454044522812,1,1,85000,0.9898214418809328,-0.142314838273285
0.1895066562255286,0.375,0.3333333333333333,0.5,0.2140180736169275,1,1,140200,-0.9096319953545186,0.41541501300188605
-0.7799530148786218,0.25,0.3333333333333333,0.875,0.28388803173903465,2,1,151500,0.9898214418809328,-0.142314838273285
0.03445575567736883,0.375,0.3333333333333333,0.5,0.06413929909631916,1,1,157500,-1.133107779529596e-15,1.0
0.2662490211433046,0.25,0.3333333333333333,0.5,0.6361031518624641,2,1,154000,-0.9096319953545186,0.41541501300188605
1.9921691464369615,0.5,0.3333333333333333,0.5,0.013885827639409293,3,1,437154,0.9898214418809328,-0.142314838273285
0.6468285043069695,0.25,0.3333333333333333,0.5,0.5743883623539784,2,1,318061,-1.133107779529596e-15,1.0
-0.004698512137823023,0.25,0.3333333333333333,0.5,0.06061273969583425,2,1,190000,-1.133107779529596e-15,1.0
-0.5403288958496476,0.375,0.3333333333333333,0.625,0.18271985893762402,1,0,95000,0.9096319953545183,0.41541501300188644
-1.1527016444792482,0.25,0.3333333333333333,0.875,0.3224597751818382,1,1,105900,0.7557495743542583,-0.654860733945285
-0.4009397024275646,0.375,0.3333333333333333,0.5,0.24355300859598858,2,1,177500,-0.7557495743542582,-0.6548607339452852
-0.45262333594361787,0.375,0.3333333333333333,0.625,0.19396076702666962,2,1,173000,-0.2817325568414294,-0.9594929736144975
-0.16288175411119812,0.375,0.3333333333333333,0.375,0.009698038351333482,1,1,130000,-0.2817325568414294,-0.9594929736144975
0.7329678935003915,0.375,0.3333333333333333,0.5,0.7183160678862685,2,1,280000,0.28173255684142967,-0.9594929736144974
0.07674236491777604,0.375,0.3333333333333333,0.5,0.3857174344280362,1,1,145000,-0.2817325568414294,-0.9594929736144975
0.7298355520751761,0.5,0.3333333333333333,0.5,0.7515979722283447,2,1,198500,-0.2817325568414294,-0.9594929736144975
-0.7345340642129993,0.25,0.3333333333333333,0.875,0.10623760193960768,1,1,118000,0.7557495743542583,-0.654860733945285
0.18480814408770557,0.375,0.3333333333333333,0.5,0.47696715891558294,3,1,190000,-0.2817325568414294,-0.9594929736144975
-0.1754111198120595,0.375,0.3333333333333333,0.75,0.5585188450517964,1,1,147000,-0.2817325568414294,-0.9594929736144975
-0.0971025841816758,0.375,0.3333333333333333,0.5,0.9620894864447873,2,1,159000,-0.2817325568414294,-0.9594929736144975
-0.03915426781519186,0.375,0.3333333333333333,0.5,0.2215120123429579,2,1,165000,-1.133107779529596e-15,1.0
-0.29444009397024273,0.25,0.3333333333333333,0.625,0.8011902137976636,3,1,132000,0.9096319953545183,0.41541501300188644
-0.26468285043069695,0.375,0.3333333333333333,0.75,0.5247961207846594,3,1,162000,0.9096319953545183,0.41541501300188644
0.32576350822239625,0.375,0.3333333333333333,0.5,0.9113951950628167,2,1,172400,0.0,1.0
0.206734534064213,0.5,0.3333333333333333,0.375,0.25369186687238265,3,1,134432,-0.2817325568414294,-0.9594929736144975
0.7392325763508223,0.5,0.3333333333333333,0.5,0.5827639409301301,3,1,219500,-0.2817325568414294,-0.9594929736144975
-0.8645262333594361,0.125,0.3333333333333333,0.0,0.6548379986775402,0,0,61000,0.9096319953545183,0.41541501300188644
-0.8488645262333594,0.25,0.3333333333333333,0.5,0.42539122768349125,1,1,148000,-0.2817325568414294,-0.9594929736144975
1.581832419733751,0.5,0.3333333333333333,0.5,0.6698258761296011,2,1,340000,-1.133107779529596e-15,1.0
0.5387627251370399,0.375,0.3333333333333333,0.5,0.9900815516861363,3,1,179000,0.28173255684142967,-0.9594929736144974
0.36805011746280347,0.375,0.3333333333333333,0.625,0.6931893321578135,1,1,127000,0.7557495743542583,-0.654860733945285
-0.2427564604541895,0.25,0.3333333333333333,0.5,0.4569098523253251,2,1,187750,-0.7557495743542582,-0.6548607339452852
0.5340642129992169,0.375,0.3333333333333333,0.5,0.19947101608992726,2,1,213500,0.9898214418809328,-0.142314838273285
-1.052466718872357,0.25,0.3333333333333333,0.25,0.8331496583645581,1,0,76000,-0.9096319953545186,0.41541501300188605
0.7783868441660141,0.375,0.3333333333333333,0.5,0.07339651752259202,3,1,240000,0.28173255684142967,-0.9594929736144974
-0.29287392325763506,0.25,0.3333333333333333,0.5,0.5296451399603262,3,1,192000,0.9898214418809328,-0.142314838273285
-0.42599843382928737,0.625,0.3333333333333333,0.25,0.7628388803173903,0,1,81000,0.7557495743542583,-0.654860733945285
0.036021926389976505,0.375,0.3333333333333333,0.5,0.16949526118580563,2,1,191000,-0.2817325568414294,-0.9594929736144975
1.3719655442443226,0.375,0.3333333333333333,0.5,0.12783777826757772,3,1,426000,-0.7557495743542582,-0.6548607339452852
0.7909162098668755,0.375,0.3333333333333333,0.5,0.4487546837117038,3,1,215000,0.28173255684142967,-0.9594929736144974
-1.0462020360219264,0.25,0.3333333333333333,0.5,0.35309675997355083,0,1,100000,0.9898214418809328,-0.142314838273285
-0.6609240407204385,0.25,0.3333333333333333,0.625,0.07912717654838,1,1,109000,-0.2817325568414294,-0.9594929736144975
-0.48864526233359434,0.375,0.3333333333333333,0.625,0.610756006171479,1,1,129000,0.28173255684142967,-0.9594929736144974
0.557556773688332,0.5,0.3333333333333333,0.5,0.027330835353757993,2,1,169500,-0.2817325568414294,-0.9594929736144975
-0.5935787000783085,0.25,0.3333333333333333,0.125,0.02556755565351554,1,1,67000,-0.5406408174555974,0.8412535328311812
0.14722004698512137,0.25,0.3333333333333333,0.5,0.3861582543530967,3,1,241000,-0.9096319953545186,0.41541501300188605
-0.22866092404072044,0.375,0.3333333333333333,0.5,0.35508044963632357,3,1,164990,-0.2817325568414294,-0.9594929736144975
1.263899765074393,0.5,0.3333333333333333,0.5,0.6521930791271765,3,1,258000,-0.2817325568414294,-0.9594929736144975
0.2568519968676586,0.375,0.3333333333333333,0.375,0.7465285430901477,1,1,150000,0.28173255684142967,-0.9594929736144974
0.28660924040720437,0.375,0.3333333333333333,0.5,0.4421423848357946,1,1,115000,0.9096319953545183,0.41541501300188644
1.1213782302270947,0.375,0.3333333333333333,0.5,0.11218867092792595,2,1,280000,-0.7557495743542582,-0.6548607339452852
0.9741581832419733,0.375,0.3333333333333333,0.5,0.3383292924840203,3,1,339750,0.9898214418809328,-0.142314838273285
-0.28191072826938135,0.375,0.3333333333333333,0.25,0.8371170376901036,1,1,60000,0.28173255684142967,-0.9594929736144974
0.03445575567736883,0.25,0.3333333333333333,0.5,0.7967820145470575,3,1,222000,0.28173255684142967,-0.9594929736144974
-0.6703210649960846,0.25,0.3333333333333333,0.625,0.5741679523914481,1,1,115000,0.9096319953545183,0.41541501300188644
1.0039154267815191,0.375,0.3333333333333333,0.5,0.2664756446991404,1,1,228000,-1.133107779529596e-15,1.0
-0.1816758026624902,0.375,0.3333333333333333,0.5,0.8080229226361032,3,1,181134,-0.7557495743542582,-0.6548607339452852
-0.08770555990602975,0.375,0.3333333333333333,0.75,0.06722503857174345,3,1,149500,0.9096319953545183,0.41541501300188644
1.8292873923257635,0.5,0.3333333333333333,0.625,0.8141944015869518,1,0,239000,-0.5406408174555974,0.8412535328311812
-0.5043069694596711,0.375,0.3333333333333333,0.625,0.7566674013665418,1,0,126000,0.9898214418809328,-0.142314838273285
-0.6264682850430697,0.375,0.3333333333333333,0.625,0.06810667842186469,1,1,142000,-0.2817325568414294,-0.9594929736144975
-0.7329678935003915,0.25,0.3333333333333333,0.5,0.40401146131805155,2,1,113000,0.5406408174555976,0.8412535328311812
-0.4072043852779953,0.25,0.3333333333333333,0.5,0.19131584747630595,2,1,139000,0.7557495743542583,-0.654860733945285
-0.10493343774471417,0.375,0.3333333333333333,0.875,0.038130923517743,1,1,135000,-0.9898214418809327,-0.14231483827328523
0.29444009397024273,0.25,0.3333333333333333,0.5,0.9781794137094997,3,1,275000,-0.7557495743542582,-0.6548607339452852
-0.3884103367267032,0.25,0.3333333333333333,0.5,0.9775181838219087,2,1,195400,-0.9898214418809327,-0.14231483827328523
-0.06891151135473766,0.375,0.3333333333333333,0.5,0.4899713467048711,1,1,175000,0.9096319953545183,0.41541501300188644
-0.7345340642129993,0.25,0.3333333333333333,0.5,0.348908970685475,1,1,85400,-0.2817325568414294,-0.9594929736144975
-0.40407204385277995,0.5,0.3333333333333333,0.75,0.9830284328851664,0,1,79900,-0.9898214418809327,-0.14231483827328523
-0.14252153484729835,0.25,0.3333333333333333,0.5,0.04452281243112188,1,1,122500,-0.7557495743542582,-0.6548607339452852
0.2317932654659358,0.375,0.3333333333333333,0.5,0.5109102931452502,3,1,181000,-0.2817325568414294,-0.9594929736144975
0.32106499608457323,0.375,0.3333333333333333,0.625,0.17478510028653296,2,1,212000,0.9898214418809328,-0.142314838273285
-0.8645262333594361,0.25,0.3333333333333333,0.75,0.5135552126956139,1,1,119000,0.0,1.0
-1.1934220830070477,0.25,0.3333333333333333,0.625,0.040996253030637,1,0,90350,0.9096319953545183,0.41541501300188644
-0.4072043852779953,0.375,0.3333333333333333,0.875,0.27727573286312546,1,1,110000,-0.7557495743542582,-0.6548607339452852
-0.025058731401722788,0.5,0.6666666666666666,0.375,0.2722063037249284,0,0,118000,-0.9898214418809327,-0.14231483827328523
0.18324197337509787,0.375,0.3333333333333333,0.75,0.8935419880978621,1,1,162900,0.28173255684142967,-0.9594929736144974
-0.3101018010963195,0.25,0.3333333333333333,0.5,0.8607009036808464,3,1,172500,0.28173255684142967,-0.9594929736144974
0.36491777603758807,0.375,0.3333333333333333,0.5,0.664756446991404,1,1,127500,-0.5406408174555974,0.8412535328311812
0.6765857478465153,0.25,0.3333333333333333,0.625,0.09874366321357725,3,1,190000,0.28173255684142967,-0.9594929736144974
0.6734534064212999,0.5,0.3333333333333333,0.5,0.42054220850782453,3,1,199900,-0.2817325568414294,-0.9594929736144975
-0.12529365700861395,0.375,0.3333333333333333,0.625,0.7703328190434208,1,1,119500,0.28173255684142967,-0.9594929736144974
-0.42756460454189504,0.25,0.3333333333333333,0.75,0.6940709720079348,1,1,120000,0.28173255684142967,-0.9594929736144974
-1.0070477682067345,0.25,0.3333333333333333,0.875,0.41723605906986994,1,1,110000,0.28173255684142967,-0.9594929736144974
0.12059514487079091,0.25,0.3333333333333333,0.5,0.3932113731540665,1,1,280000,-1.133107779529596e-15,1.0
0.46985121378230227,0.375,0.3333333333333333,0.5,0.02578796561604585,3,1,204000,-0.2817325568414294,-0.9594929736144975
0.20986687548942834,0.375,0.3333333333333333,0.5,0.9332157813533173,2,1,210000,0.28173255684142967,-0.9594929736144974
0.42599843382928737,0.5,0.6666666666666666,0.5,0.1071192417897289,1,1,188000,-0.2817325568414294,-0.9594929736144975
-0.3351605324980423,0.375,0.3333333333333333,0.625,0.7405774741018294,1,1,175500,-0.9898214418809327,-0.14231483827328523
-0.1754111198120595,0.5,0.3333333333333333,0.5,0.5325104694732202,1,0,98000,0.7557495743542583,-0.654860733945285
0.3241973375097886,0.25,0.3333333333333333,0.625,0.11262949085298657,3,1,256000,0.9096319953545183,0.41541501300188644
0.3288958496476116,0.375,0.3333333333333333,0.75,0.6067886268459335,1,1,161000,0.28173255684142967,-0.9594929736144974
-0.3962411902897416,0.375,0.3333333333333333,0.375,0.7800308573947542,1,1,110000,-0.2817325568414294,-0.9594929736144975
0.750195771339076,0.375,0.3333333333333333,0.5,0.6764381750055103,3,1,263435,-1.133107779529596e-15,1.0
-0.5027407987470635,0.375,0.3333333333333333,1.0,0.13136433766806263,2,1,155000,0.9898214418809328,-0.142314838273285
0.31949882537196556,0.375,0.3333333333333333,0.75,0.5289839100727353,1,1,188700,-0.7557495743542582,-0.6548607339452852
-0.6515270164447925,0.375,0.3333333333333333,0.5,0.07427815737271326,0,1,124000,-0.7557495743542582,-0.6548607339452852
-0.06577916992952232,0.25,0.3333333333333333,0.5,0.4458893541988098,3,1,178740,0.7557495743542583,-0.654860733945285
-0.2803445575567737,0.25,0.3333333333333333,0.5,0.3427374917346264,1,1,167000,0.9898214418809328,-0.142314838273285
0.29444009397024273,0.375,0.3333333333333333,0.75,0.6059069869958122,1,1,146500,0.28173255684142967,-0.9594929736144974
0.278778386844166,0.375,0.3333333333333333,0.5,0.6279479832488428,2,1,250000,0.7557495743542583,-0.654860733945285
0.39780736100234926,0.375,0.3333333333333333,0.5,0.8415252369407097,2,1,187000,0.28173255684142967,-0.9594929736144974
0.07204385277995301,0.125,0.3333333333333333,0.5,0.3001983689662773,2,1,212000,0.28173255684142967,-0.9594929736144974
0.8034455755677369,0.375,0.3333333333333333,0.625,0.5801190213797663,2,1,190000,-0.5406408174555974,0.8412535328311812
-0.601409553641347,0.25,0.3333333333333333,0.5,0.2869737712144589,2,1,148000,0.28173255684142967,-0.9594929736144974
0.3069694596711042,0.25,0.3333333333333333,0.5,0.6605686577033282,2,1,251000,-0.7557495743542582,-0.6548607339452852
-0.7611589663273297,0.25,0.3333333333333333,0.625,0.8313863786643156,1,1,132500,-0.2817325568414294,-0.9594929736144975
0.05794831636648395,0.375,0.3333333333333333,0.5,0.877011240908089,3,1,208900,0.9898214418809328,-0.142314838273285
0.41033672670321064,0.375,0.3333333333333333,0.5,0.14150319594445668,2,1,297000,-0.9898214418809327,-0.14231483827328523
-0.5090054815974941,0.25,0.3333333333333333,0.75,0.6850341635441922,1,1,89471,0.9096319953545183,0.41541501300188644
0.6170712607674237,0.375,0.3333333333333333,0.5,0.694952611858056,3,1,326000,0.9096319953545183,0.41541501300188644
0.5262333594361785,0.25,0.3333333333333333,0.5,0.7720960987436633,3,1,374000,-0.7557495743542582,-0.6548607339452852
0.5794831636648394,0.5,0.3333333333333333,0.875,0.9468811990301962,1,1,155000,0.28173255684142967,-0.9594929736144974
-0.7157400156617071,0.375,0.3333333333333333,0.75,0.7802512673572846,1,1,132500,0.9096319953545183,0.41541501300188644
-0.5998433829287392,0.375,0.3333333333333333,0.75,0.8931011681728014,2,1,156000,0.28173255684142967,-0.9594929736144974
0.04385277995301488,0.375,0.3333333333333333,0.625,0.9263830725148776,1,1,175000,0.5406408174555976,0.8412535328311812
1.500391542678152,0.375,0.6666666666666666,0.375,0.9623098964073176,1,0,160000,0.7557495743542583,-0.654860733945285
-0.23805794831636648,0.375,0.3333333333333333,0.625,0.9933877011240908,3,1,115000,0.28173255684142967,-0.9594929736144974
0.19107282693813626,0.375,0.3333333333333333,0.75,0.35177430019836897,1,1,133000,-0.7557495743542582,-0.6548607339452852
-0.29287392325763506,0.375,0.3333333333333333,0.625,0.10094776283888032,1,1,155000,0.28173255684142967,-0.9594929736144974
-0.8927173061863743,0.25,0.3333333333333333,0.875,0.9554771875688781,1,1,91300,-1.133107779529596e-15,1.0
-1.1527016444792482,0.25,0.3333333333333333,0.5,0.7738593784439056,0,0,34900,-0.5406408174555974,0.8412535328311812
2.7752545027407987,0.5,0.3333333333333333,0.5,0.5292043200352656,2,1,430000,0.7557495743542583,-0.654860733945285
0.5700861393891934,0.5,0.3333333333333333,0.625,0.13775622658144152,1,1,184000,0.28173255684142967,-0.9594929736144974
-0.8723570869224746,0.375,0.3333333333333333,0.75,0.22768349129380647,3,1,130000,0.28173255684142967,-0.9594929736144974
-0.8519968676585747,0.25,0.3333333333333333,0.75,0.023583865990742775,3,1,120000,0.28173255684142967,-0.9594929736144974
-0.3727486296006265,0.375,0.3333333333333333,0.5,0.9960326206744545,1,1,113000,0.7557495743542583,-0.654860733945285
-0.3790133124510572,0.25,0.3333333333333333,0.75,0.4425832047608552,1,1,140000,0.9898214418809328,-0.142314838273285
-0.3727486296006265,0.25,0.3333333333333333,0.5,0.23098964073176106,3,1,208300,-0.9898214418809327,-0.14231483827328523
-0.12216131558339859,0.375,0.3333333333333333,1.0,0.024245095878333706,1,1,161000,-0.9096319953545186,0.41541501300188605
-0.6499608457321848,0.375,0.3333333333333333,0.625,0.9080890456248623,2,1,124500,-0.2817325568414294,-0.9594929736144975
-0.1456538762725137,0.25,0.3333333333333333,0.75,0.32730879435750493,1,1,164900,0.28173255684142967,-0.9594929736144974
-0.13782302270947533,0.25,0.3333333333333333,0.5,0.7974432444346484,2,1,202665,0.9096319953545183,0.41541501300188644
-0.5888801879404855,0.375,0.3333333333333333,0.5,0.04386158254353098,1,1,134000,0.28173255684142967,-0.9594929736144974
-1.0446358653093186,0.25,0.3333333333333333,0.5,0.574829182279039,1,0,96500,0.28173255684142967,-0.9594929736144974
0.8833202819107283,0.375,0.3333333333333333,0.5,0.5232532510469473,3,1,402861,-0.9898214418809327,-0.14231483827328523
1.3907595927956147,0.375,0.3333333333333333,0.5,0.26581441481154955,2,1,265000,-0.2817325568414294,-0.9594929736144975
0.5324980422866092,0.375,0.3333333333333333,0.5,0.7028873705091471,2,1,211000,0.7557495743542583,-0.654860733945285
0.9772905246671887,0.375,0.3333333333333333,1.0,0.49217544633017407,1,1,234000,0.28173255684142967,-0.9594929736144974
-0.25371965544244324,0.375,0.6666666666666666,0.75,0.18073616927485123,0,0,106250,-0.7557495743542582,-0.6548607339452852
-0.33202819107282694,0.375,0.3333333333333333,0.625,0.16398501212254793,1,1,150000,0.7557495743542583,-0.654860733945285
-0.2975724353954581,0.375,0.3333333333333333,0.5,0.471236499889795,1,1,176000,0.9898214418809328,-0.142314838273285
-0.826938136256852,0.25,0.3333333333333333,0.75,0.8428476967158915,1,1,132000,0.28173255684142967,-0.9594929736144974
-1.3328112764291307,0.25,0.3333333333333333,0.75,0.8670927925942252,0,1,86000,-0.2817325568414294,-0.9594929736144975
1.658574784651527,0.5,0.6666666666666666,0.25,0.8598192638307252,2,1,200624,0.9096319953545183,0.41541501300188644
0.08300704776820673,0.375,0.3333333333333333,0.5,0.9916244214238483,2,1,175000,-0.7557495743542582,-0.6548607339452852
-0.14722004698512137,0.375,0.3333333333333333,0.875,0.5765924619792815,3,1,128000,0.28173255684142967,-0.9594929736144974
-1.7572435395458106,0.125,0.3333333333333333,0.25,0.8977297773859378,0,0,39300,0.0,1.0
-0.06577916992952232,0.375,0.3333333333333333,0.5,0.9076482256998017,3,1,178000,-0.9096319953545186,0.41541501300188605
-0.1707126076742365,0.375,0.3333333333333333,0.75,0.024906325765924636,0,1,107500,0.0,1.0
0.4197337509788567,0.375,0.3333333333333333,0.5,0.5576372052016751,3,1,188000,-0.2817325568414294,-0.9594929736144975
-0.9271730618637432,0.375,0.3333333333333333,0.5,0.2539122768349129,1,1,111250,0.9898214418809328,-0.142314838273285
-0.46515270164447925,0.375,0.3333333333333333,0.5,0.9149217544633017,1,1,158000,-0.2817325568414294,-0.9594929736144975
0.22709475332811277,0.375,0.3333333333333333,0.5,0.6779810447432224,2,1,272000,0.7557495743542583,-0.654860733945285
1.2983555207517619,0.5,0.3333333333333333,0.5,0.7189772977738594,3,1,248000,0.28173255684142967,-0.9594929736144974
0.350822239624119,0.375,0.3333333333333333,0.5,0.8743663213577254,3,1,213250,0.28173255684142967,-0.9594929736144974
-1.0790916209866876,0.125,0.3333333333333333,0.5,0.08044963632356184,3,1,133000,0.28173255684142967,-0.9594929736144974
0.06264682850430697,0.375,0.3333333333333333,0.5,0.5904782896186908,2,1,179665,-0.9898214418809327,-0.14231483827328523
1.1386061080657792,0.5,0.3333333333333333,0.5,0.997795900374697,1,1,229000,0.5406408174555976,0.8412535328311812
0.2803445575567737,0.375,0.3333333333333333,0.75,0.7930350451840423,1,1,210000,0.7557495743542583,-0.654860733945285
-1.0775254502740799,0.25,0.3333333333333333,0.75,0.3506722503857175,1,1,129500,0.9898214418809328,-0.142314838273285
-0.9882537196554424,0.25,0.3333333333333333,0.75,0.6070090368084637,2,1,125000,0.28173255684142967,-0.9594929736144974
0.9992169146436961,0.5,0.3333333333333333,0.5,0.207185364778488,3,1,263000,-0.5406408174555974,0.8412535328311812
-0.60610806577917,0.25,0.3333333333333333,0.625,0.8249944897509367,2,1,140000,-0.9096319953545186,0.41541501300188605
-0.826938136256852,0.375,0.3333333333333333,0.625,0.1139519506281684,3,1,112500,0.28173255684142967,-0.9594929736144974
0.40877055599060297,0.375,0.3333333333333333,0.5,0.40886048049371826,2,1,255500,-0.2817325568414294,-0.9594929736144975
-0.5168363351605325,0.25,0.3333333333333333,0.5,0.9766365439717875,3,1,108000,0.7557495743542583,-0.654860733945285
0.9240407204385278,0.375,0.3333333333333333,0.5,0.42428917787083975,2,1,284000,-0.7557495743542582,-0.6548607339452852
-0.6389976507439311,0.25,0.3333333333333333,0.625,0.9559180074939386,1,1,113000,-0.7557495743542582,-0.6548607339452852
-0.5700861393891934,0.25,0.3333333333333333,0.5,0.15582984350892662,3,1,141000,0.7557495743542583,-0.654860733945285
0.1581832419733751,0.25,0.3333333333333333,0.5,0.04760855190654617,3,1,234000,-0.9096319953545186,0.41541501300188605
-0.10023492560689115,0.375,0.3333333333333333,0.625,0.6532951289398281,1,1,121500,0.7557495743542583,-0.654860733945285
-0.10493343774471417,0.25,0.3333333333333333,0.5,0.14458893541988097,2,1,170000,0.9898214418809328,-0.142314838273285
-0.7204385277995301,0.375,0.3333333333333333,0.625,0.05113511130703108,0,1,108000,-0.2817325568414294,-0.9594929736144975
0.341425215348473,0.5,0.3333333333333333,0.75,0.7185364778487988,3,1,185000,-0.2817325568414294,-0.9594929736144975
1.3140172278778386,0.5,0.3333333333333333,0.5,0.7965616045845272,2,1,268000,-0.2817325568414294,-0.9594929736144975
0.29913860610806575,0.5,0.3333333333333333,0.375,0.999338770112409,1,0,128000,0.7557495743542583,-0.654860733945285
0.12372748629600626,0.375,0.3333333333333333,0.5,0.5675556535155389,2,1,214000,0.9096319953545183,0.41541501300188644
1.0587314017227878,0.125,0.3333333333333333,0.875,0.7249283667621776,3,1,316600,-0.9898214418809327,-0.14231483827328523
-0.8034455755677369,0.25,0.3333333333333333,0.5,0.49283667621776506,1,1,135960,-1.133107779529596e-15,1.0
0.42599843382928737,0.75,0.6666666666666666,0.5,0.7846594666078907,1,1,142600,-0.5406408174555974,0.8412535328311812
-0.9271730618637432,0.25,0.3333333333333333,0.625,0.35970905884946003,1,1,120000,-0.9096319953545186,0.41541501300188605
0.36961628817541115,0.375,0.3333333333333333,0.5,0.378443905664536,2,1,224500,-0.2817325568414294,-0.9594929736144975
-0.04072043852779953,0.375,0.3333333333333333,0.5,0.0026449195503636946,2,1,170000,-1.133107779529596e-15,1.0
-0.543461237274863,0.375,0.3333333333333333,0.75,0.4104033502314305,1,1,139000,-1.133107779529596e-15,1.0
-0.37588097102584184,0.25,0.3333333333333333,0.5,0.2594225258981706,1,1,118500,-0.9096319953545186,0.41541501300188605
0.03288958496476116,0.375,0.3333333333333333,0.75,0.7286753361251929,1,1,145000,-0.7557495743542582,-0.6548607339452852
-0.21299921691464369,0.375,0.3333333333333333,0.625,0.551024906325766,2,1,164500,0.7557495743542583,-0.654860733945285
-0.10023492560689115,0.25,0.3333333333333333,0.5,0.7189772977738594,1,1,146000,0.5406408174555976,0.8412535328311812
0.5309318715740016,0.5,0.3333333333333333,0.5,0.8732642715450738,1,0,131500,-0.5406408174555974,0.8412535328311812
-0.042286609240407204,0.375,0.3333333333333333,0.625,0.46991404011461313,1,1,181900,0.28173255684142967,-0.9594929736144974
-1.0023492560689116,0.375,0.3333333333333333,0.5,0.5263389905223717,0,1,118500,0.7557495743542583,-0.654860733945285
2.0657791699295225,0.375,0.3333333333333333,1.0,0.49944897509367425,1,1,325000,-0.2817325568414294,-0.9594929736144975
0.18324197337509787,0.375,0.3333333333333333,0.75,0.18492395856292707,1,1,133000,-0.2817325568414294,-0.9594929736144975
